customer_id,month,repayment_probability,alternative_credit_score,risk_category,repayment_label
a2a2652f-c574-4678-91e9-b6a5a61fcc74,2025-09,0.6203,672,Medium,1
a2a2652f-c574-4678-91e9-b6a5a61fcc74,2025-10,0.6245,674,Medium,1
a2a2652f-c574-4678-91e9-b6a5a61fcc74,2025-11,0.6229,673,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-01,0.6419,685,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-01,0.6296,677,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-03,0.651,690,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-04,0.6508,690,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-05,0.6348,680,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-05,0.6473,688,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-06,0.6371,682,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-07,0.648,688,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-08,0.644,686,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-09,0.6345,680,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-10,0.652,691,Medium,1
ae348ad1-a9ff-41ca-be94-40eecdad54ed,2025-11,0.6465,687,Medium,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-01,0.7364,741,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-01,0.7564,753,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-03,0.7376,742,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-04,0.7335,740,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-05,0.7446,746,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-05,0.7449,746,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-06,0.7445,746,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-07,0.7527,751,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-08,0.749,749,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-09,0.7535,752,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-10,0.7556,753,Low,1
d9d516f1-4116-46f0-ac2a-cb5da69a0622,2025-11,0.7587,755,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-01,0.7404,744,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-01,0.7534,752,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-03,0.7326,739,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-04,0.7535,752,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-05,0.7425,745,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-05,0.7432,745,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-06,0.7596,755,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-07,0.7394,743,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-08,0.7332,739,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-09,0.7487,749,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-10,0.7549,752,Low,1
53c63ecd-8929-4b98-b912-c229591cf84a,2025-11,0.737,742,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-01,0.7532,751,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-01,0.7498,749,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-03,0.7549,752,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-04,0.7275,736,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-05,0.7214,732,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-05,0.7469,748,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-06,0.7359,741,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-07,0.7473,748,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-08,0.7464,747,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-09,0.736,741,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-10,0.7367,742,Low,1
28f6345e-17e9-4dfc-b080-f75fa5f8ecc5,2025-11,0.7233,733,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-01,0.7391,743,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-01,0.7528,751,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-03,0.7316,738,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-04,0.7471,748,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-05,0.7442,746,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-05,0.7526,751,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-06,0.7425,745,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-07,0.7395,743,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-08,0.7367,742,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-09,0.7247,734,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-10,0.7432,745,Low,1
a9cd66c9-d9db-46bb-b62f-0d16cd72d7ef,2025-11,0.7413,744,Low,1
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-01,0.4384,563,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-01,0.4387,563,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-03,0.463,577,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-04,0.4573,574,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-05,0.4461,567,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-05,0.4525,571,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-06,0.4737,584,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-07,0.4326,559,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-08,0.4638,578,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-09,0.4262,555,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-10,0.4383,563,Medium,0
153bb43a-2ab8-48ee-8b7d-51982c10b928,2025-11,0.4587,575,Medium,0
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-01,0.7341,740,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-01,0.7157,729,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-03,0.7338,740,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-04,0.7183,730,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-05,0.7489,749,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-05,0.7363,741,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-06,0.7282,736,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-07,0.7162,729,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-08,0.7355,741,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-09,0.7538,752,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-10,0.7486,749,Low,1
3bbf1778-5af4-46ab-be9b-cdd10b203448,2025-11,0.7339,740,Low,1
ab2adba1-b738-45fc-8446-053b144f5589,2025-01,0.4172,550,Medium,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-01,0.4004,540,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-03,0.3819,529,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-04,0.2979,478,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-05,0.434,560,Medium,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-05,0.2819,469,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-06,0.4056,543,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-07,0.3301,498,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-08,0.415,549,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-09,0.4021,541,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-10,0.3359,501,High,0
ab2adba1-b738-45fc-8446-053b144f5589,2025-11,0.3818,529,High,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-01,0.5419,625,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-01,0.6938,716,Low,1
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-03,0.5111,606,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-04,0.505,603,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-05,0.5431,625,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-05,0.7101,726,Low,1
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-06,0.5059,603,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-07,0.5899,653,Medium,1
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-08,0.5459,627,Medium,0
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-09,0.6768,706,Low,1
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-10,0.6907,714,Low,1
3a14cd85-4077-4ede-8560-bd47604e5d3f,2025-11,0.592,655,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-01,0.654,692,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-01,0.6375,682,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-03,0.6198,671,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-04,0.6366,681,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-05,0.6303,678,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-05,0.6452,687,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-06,0.621,672,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-07,0.653,691,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-08,0.6375,682,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-09,0.637,682,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-10,0.6328,679,Medium,1
7f1d85c1-31c8-47e9-ab95-fb76a71499ac,2025-11,0.6343,680,Medium,1
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-01,0.4182,550,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-01,0.4261,555,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-03,0.4277,556,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-04,0.4465,567,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-05,0.453,571,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-05,0.4567,574,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-06,0.4593,575,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-07,0.4673,580,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-08,0.4327,559,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-09,0.4473,568,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-10,0.4243,554,Medium,0
3f9a7870-9c8a-41ff-bf90-60e81a601d2f,2025-11,0.4218,553,Medium,0
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-01,0.6516,690,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-01,0.6588,695,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-03,0.6451,687,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-04,0.6504,690,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-05,0.6567,694,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-05,0.6369,682,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-06,0.6436,686,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-07,0.6363,681,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-08,0.6407,684,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-09,0.6569,694,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-10,0.6383,682,Medium,1
03e3ffc3-ba75-453f-9a3c-3a1c17699696,2025-11,0.6495,689,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-01,0.6165,669,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-01,0.6293,677,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-03,0.6129,667,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-04,0.6305,678,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-05,0.611,666,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-05,0.6271,676,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-06,0.6323,679,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-07,0.6441,686,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-08,0.6289,677,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-09,0.6385,683,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-10,0.6261,675,Medium,1
e2dffe9c-3cc6-418a-b388-8f86be863743,2025-11,0.5988,659,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-01,0.648,688,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-01,0.6282,676,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-03,0.6286,677,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-04,0.6396,683,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-05,0.6391,683,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-05,0.6393,683,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-06,0.6375,682,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-07,0.6402,684,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-08,0.6353,681,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-09,0.6243,674,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-10,0.6376,682,Medium,1
e7c7b4fb-8d1a-4187-9b30-adb5dcddb48f,2025-11,0.656,693,Medium,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-01,0.7349,740,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-01,0.7355,741,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-03,0.7376,742,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-04,0.752,751,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-05,0.749,749,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-05,0.7553,753,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-06,0.7346,740,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-07,0.7516,750,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-08,0.7406,744,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-09,0.7526,751,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-10,0.7479,748,Low,1
0478aa9b-05a4-4d53-a92f-e52ae38f65b5,2025-11,0.7461,747,Low,1
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-01,0.4431,565,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-01,0.4816,588,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-03,0.4609,576,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-04,0.4644,578,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-05,0.4732,583,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-05,0.4775,586,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-06,0.4785,587,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-07,0.4858,591,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-08,0.4464,567,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-09,0.4579,574,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-10,0.4642,578,Medium,0
fb98fb29-906b-429a-b7ec-a9b034c3505a,2025-11,0.4705,582,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-01,0.4563,573,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-01,0.4504,570,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-03,0.4619,577,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-04,0.481,588,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-05,0.4441,566,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-05,0.4548,572,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-06,0.4752,585,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-07,0.4497,569,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-08,0.4558,573,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-09,0.4384,563,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-10,0.4716,582,Medium,0
29d59fdb-e1c5-421e-b70f-a2c0fc5ba65c,2025-11,0.4727,583,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-01,0.4402,564,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-01,0.4286,557,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-03,0.4642,578,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-04,0.4717,582,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-05,0.4247,554,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-05,0.4528,571,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-06,0.4411,564,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-07,0.4409,564,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-08,0.4454,567,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-09,0.4472,568,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-10,0.4739,584,Medium,0
c907bc99-6233-4cfd-87a7-5e9c9d19b12a,2025-11,0.4537,572,Medium,0
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-01,0.7369,742,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-01,0.7308,738,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-03,0.6969,718,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-04,0.739,743,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-05,0.711,726,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-05,0.6834,710,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-06,0.7046,722,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-07,0.6915,714,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-08,0.6974,718,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-09,0.6948,716,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-10,0.7308,738,Low,1
45c2c6d2-db72-4815-abe0-92b98745e8ae,2025-11,0.6946,716,Low,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-01,0.6392,683,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-01,0.6414,684,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-03,0.6577,694,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-04,0.6419,685,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-05,0.6536,692,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-05,0.6451,687,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-06,0.632,679,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-07,0.6459,687,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-08,0.6379,682,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-09,0.641,684,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-10,0.6351,681,Medium,1
ddbc7a70-6936-4866-9020-c2852407b1aa,2025-11,0.6376,682,Medium,1
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-01,0.4713,582,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-01,0.4641,578,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-03,0.4567,574,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-04,0.4518,571,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-05,0.4789,587,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-05,0.4603,576,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-06,0.4628,577,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-07,0.4715,582,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-08,0.4732,583,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-09,0.4608,576,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-10,0.4652,579,Medium,0
56c918b6-15bb-4a05-b9c3-01196f69e4f3,2025-11,0.4455,567,Medium,0
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-01,0.6752,705,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-01,0.7047,722,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-03,0.7001,720,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-04,0.6865,711,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-05,0.6884,713,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-05,0.6866,711,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-06,0.6999,719,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-07,0.7215,732,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-08,0.6959,717,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-09,0.7174,730,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-10,0.713,727,Low,1
89cfbe1d-0dd9-4979-958b-f7693d146ee1,2025-11,0.6926,715,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-01,0.6965,717,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-01,0.7423,745,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-03,0.7123,727,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-04,0.7372,742,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-05,0.7253,735,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-05,0.7186,731,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-06,0.6952,717,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-07,0.7383,742,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-08,0.6933,715,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-09,0.6919,715,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-10,0.6993,719,Low,1
f42bace9-0cbf-4656-a3f6-e44b2ea24e06,2025-11,0.7294,737,Low,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-01,0.6396,683,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-01,0.6396,683,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-03,0.6327,679,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-04,0.6299,677,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-05,0.6432,685,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-05,0.6406,684,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-06,0.6419,685,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-07,0.6473,688,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-08,0.6353,681,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-09,0.6383,682,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-10,0.6412,684,Medium,1
38f9e105-d83c-4d2b-abf3-1794e41da293,2025-11,0.6254,675,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-01,0.5241,614,Medium,0
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-01,0.6064,663,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-03,0.5565,633,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-04,0.6266,675,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-05,0.6383,682,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-05,0.5797,647,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-06,0.6198,671,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-07,0.5491,629,Medium,0
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-08,0.5762,645,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-09,0.5844,650,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-10,0.5828,649,Medium,1
3de4198a-1083-4ed0-9655-1ce382d5705e,2025-11,0.5647,638,Medium,1
afd2f399-4225-426f-bc49-b31c1135f631,2025-01,0.4219,553,Medium,0
afd2f399-4225-426f-bc49-b31c1135f631,2025-01,0.448,568,Medium,0
afd2f399-4225-426f-bc49-b31c1135f631,2025-03,0.262,457,High,0
afd2f399-4225-426f-bc49-b31c1135f631,2025-04,0.363,517,High,0
afd2f399-4225-426f-bc49-b31c1135f631,2025-05,0.3478,508,High,0
